user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date_date,to_date,online_booking,mobile_site_booking,booking_created_date,from_lat,from_long,to_lat,to_long,from_date_hour,booking_created_hour
28507,12,2.0,3,1089.0,,,,173,,0,0,154,12.99517,77.73114699999999,,,6,1384
28687,12,,2,492.0,585.0,,,174,,0,0,154,12.851218,77.521664,12.97677,77.5727,26,1403
28689,12,,2,450.0,393.0,,,174,,1,0,154,12.9334,77.62652,13.19956,77.70688,67,80
12777,85,,2,1059.0,393.0,,,174,,0,0,154,12.90881,77.631127,13.19956,77.70688,68,81
31051,12,,2,542.0,488.0,,,173,,0,0,154,12.93823,77.62289,12.959978999999999,77.647998,14,87
28690,12,,2,61.0,393.0,,,173,,0,0,154,12.96298,77.71229,13.19956,77.70688,58,130
28691,65,,2,357.0,393.0,,,176,,1,0,154,13.03064,77.6491,13.19956,77.70688,90,140
12849,12,,2,393.0,330.0,,,173,,0,0,154,13.19956,77.70688,12.858833,77.589127,11,148
27280,12,2.0,3,1017.0,,,,173,,0,0,154,13.11084,77.60074,,,16,148
28638,12,2.0,3,1318.0,,,,173,,0,0,154,12.938602000000001,77.629962,,,14,157
28692,12,,2,1056.0,393.0,,,174,41385.0,1,0,154,12.919199,77.60931,13.19956,77.70688,42,163
28693,12,,2,1147.0,1021.0,,,173,,0,0,154,13.03064,77.6491,13.02853,77.54625,36,169
28694,65,,1,393.0,,15.0,29.0,174,41387.41667,0,0,154,13.19956,77.70688,,,4,171
24712,12,,2,209.0,776.0,,,173,,0,0,154,12.97842,77.62971999999999,13.015080000000001,77.67796,15,178
26363,24,,2,393.0,1323.0,,,174,,1,0,154,13.19956,77.70688,12.869805,77.653211,49,194
16909,28,,2,187.0,1127.0,,,173,,0,0,154,12.958919999999999,77.5277,12.970289999999999,77.56597,20,196
1256,12,1.0,3,58.0,,,,173,,0,0,154,12.88963,77.60119,,,18,211
28697,12,,2,61.0,585.0,,,178,,0,0,154,12.96298,77.71229,12.97677,77.5727,74,216
19361,65,2.0,3,1281.0,,,,173,,1,0,154,12.934633999999999,77.611283,,,24,228
7803,87,,1,393.0,,15.0,146.0,176,41394.29167,0,0,154,13.19956,77.70688,,,84,228
13806,65,,2,492.0,1021.0,,,174,,0,0,154,12.851218,77.521664,13.02853,77.54625,78,247
28698,85,,2,393.0,463.0,,,221,,1,0,154,13.19956,77.70688,12.96037,77.58131999999999,51,249
28699,12,,2,1053.0,1288.0,,,173,,1,0,154,12.912799,77.589784,12.953622,77.51621999999999,53,264
28106,12,,2,448.0,393.0,,,174,,1,0,154,12.92732,77.63575,13.19956,77.70688,77,281
28359,12,,2,58.0,1021.0,,,174,,0,0,154,12.88963,77.60119,13.02853,77.54625,92,283
28359,12,,2,58.0,1021.0,,,176,,0,0,154,12.88963,77.60119,13.02853,77.54625,92,285
26330,12,1.0,3,1330.0,,,,173,,0,0,154,12.953434,77.70651,,,38,286
28359,12,,2,1021.0,58.0,,,174,,0,0,154,13.02853,77.54625,12.88963,77.60119,32,288
28359,12,,2,1021.0,58.0,,,176,,0,0,154,13.02853,77.54625,12.88963,77.60119,20,290
28700,12,,2,91.0,393.0,,,174,41384.0,1,0,154,12.77663,77.56381999999999,13.19956,77.70688,68,290
28635,12,,2,1286.0,393.0,,,174,,0,0,154,12.973448,77.62031999999999,13.19956,77.70688,80,303
22194,12,,2,1096.0,1192.0,,,173,,0,0,154,12.96519,77.71932,12.97677,77.5727,49,305
20064,85,2.0,3,393.0,,,,174,,0,0,154,13.19956,77.70688,,,94,322
28702,12,,2,1192.0,1386.0,,,176,,0,0,154,12.97677,77.5727,12.878413,77.44223199999999,88,332
694,12,,2,168.0,585.0,,,173,,1,0,154,12.99313,77.59828,12.97677,77.5727,29,333
28703,12,,2,1010.0,1026.0,,,173,,0,0,154,12.96691,77.74935,13.10482,77.57630999999999,42,364
2375,87,1.0,3,1330.0,,,,174,,0,0,154,12.953434,77.70651,,,52,379
28704,12,,2,393.0,1317.0,,,187,,1,0,154,13.19956,77.70688,12.980419,77.604514,29,380
2375,85,,2,393.0,1150.0,,,174,,0,0,154,13.19956,77.70688,12.99287,77.71661999999999,31,390
29616,28,,2,355.0,1021.0,,,173,,0,0,154,12.975389999999999,77.548048,13.02853,77.54625,54,391
28707,12,,2,92.0,1384.0,,,173,,1,0,154,12.99569,77.6835,13.02853,77.54625,36,437
3480,12,,2,1096.0,1039.0,,,173,,0,0,154,12.96519,77.71932,12.979949000000001,77.64291300000001,34,446
28708,12,,2,455.0,168.0,,,174,,0,0,154,12.999874,77.67811999999999,12.99313,77.59828,16,448
14399,85,,2,391.0,1393.0,,,173,,0,0,154,12.98099,77.60209,13.19966,77.70688,34,463
4268,12,,2,1384.0,1262.0,,,174,,1,0,154,13.02853,77.54625,12.81575,77.68465,12,471
28710,65,,2,1262.0,393.0,,,174,,1,0,154,12.81575,77.68465,13.19956,77.70688,83,475
28711,28,,2,1061.0,585.0,,,173,,1,0,154,12.924878,77.566255,12.97677,77.5727,40,488
28712,12,,2,293.0,87.0,,,173,,0,0,154,12.849482,77.663187,12.97003,77.60658000000001,38,492
28713,12,,2,1063.0,393.0,,,174,41384.0,1,0,154,12.934477000000001,77.611284,13.19956,77.70688,68,505
28165,12,2.0,3,1238.0,,,,174,,0,0,154,12.92323,77.59203000000001,,,87,514
28635,24,2.0,3,1240.0,,,,174,,0,0,154,12.97251,77.61954,,,86,517
28714,12,,2,492.0,393.0,,,174,,0,0,154,12.851218,77.521664,13.19956,77.70688,25,520
28716,12,,2,105.0,393.0,,,173,,0,0,154,13.017660000000001,77.64503,13.19956,77.70688,43,541
27250,28,,2,393.0,1036.0,,,176,,0,0,154,13.19956,77.70688,12.925568,77.580568,3,547
28718,12,,2,393.0,571.0,,,173,,1,0,154,13.19956,77.70688,12.95185,77.69641999999999,58,558
13362,12,,2,1068.0,58.0,,,173,,0,0,154,13.044008999999999,77.60680500000001,12.88963,77.60119,42,565
12849,12,1.0,3,271.0,,,,174,,0,0,154,12.95641,77.64076,,,87,570
28719,12,,1,393.0,,,32.0,182,,1,0,154,13.19956,77.70688,,,17,574
28720,85,,2,934.0,393.0,,,178,,1,0,154,12.92323,77.59203000000001,13.19956,77.70688,64,579
28721,12,,2,105.0,1384.0,,,174,,0,0,154,13.017660000000001,77.64503,13.02853,77.54625,80,581
26490,12,,2,1365.0,393.0,,,174,,0,0,154,12.845653,77.677925,13.19956,77.70688,46,585
27561,12,,2,105.0,1173.0,,,174,,0,0,154,13.017660000000001,77.64503,12.959978999999999,77.647998,80,586
28722,24,,2,1293.0,1393.0,,,173,,1,0,154,12.959498,77.64886700000001,13.19966,77.70688,62,587
28723,12,,2,1155.0,393.0,,,174,,0,0,154,12.90245,77.66081,13.19956,77.70688,68,596
28723,85,,2,393.0,1155.0,,,174,,0,0,154,13.19956,77.70688,12.90245,77.66081,38,599
28635,85,2.0,3,25.0,,,,174,,0,0,154,12.98059,77.57475,,,94,604
28726,12,,2,1084.0,585.0,,,174,,0,0,154,12.892657,77.581866,12.97677,77.5727,12,618
28727,12,,1,293.0,,,49.0,181,,1,0,154,12.849482,77.663187,,,42,620
28728,12,2.0,3,393.0,,,,174,,0,0,154,13.19956,77.70688,,,85,630
28730,12,,2,1056.0,393.0,,,174,,1,0,154,12.919199,77.60931,13.19956,77.70688,68,637
28731,65,,2,492.0,1384.0,,,174,,0,0,154,12.851218,77.521664,13.02853,77.54625,86,638
22537,12,1.0,3,846.0,,,,174,41383.0,1,0,154,12.98635,77.58203,,,93,642
28733,12,,2,339.0,220.0,,,173,,0,0,154,12.91028,77.64511999999999,12.99722,77.62003,52,651
28734,12,,2,571.0,1330.0,,,174,,1,0,154,12.95185,77.69641999999999,12.953434,77.70651,69,652
16087,12,2.0,3,1388.0,,,,174,,0,0,154,12.919722,77.59280600000001,,,88,656
28735,12,,2,1133.0,176.0,,,174,41384.0,1,0,154,12.9744,77.69183000000001,12.9073,77.69511999999999,78,726
28736,12,1.0,3,590.0,,,,174,,0,0,154,13.00826,77.56433,,,94,729
28737,12,,2,137.0,393.0,,,174,,0,0,154,12.81575,77.68465,13.19956,77.70688,94,735
28739,12,,2,644.0,393.0,,,176,,0,1,154,12.91445,77.49591,13.19956,77.70688,71,746
28738,12,,2,492.0,1021.0,,,174,,0,0,154,12.851218,77.521664,13.02853,77.54625,84,746
2684,65,,2,1237.0,393.0,,,174,,0,0,154,12.92645,77.61206,13.19956,77.70688,14,761
2641,12,,2,492.0,25.0,,,176,,0,0,154,12.851218,77.521664,12.98059,77.57475,38,777
28741,12,,2,492.0,393.0,,,174,,0,0,154,12.851218,77.521664,13.19956,77.70688,6,782
74,28,,2,667.0,1069.0,,,174,,0,0,154,12.97165,77.51316,12.949764,77.643524,86,787
20174,12,,2,515.0,433.0,,,174,,0,0,154,12.97896,77.67345,12.91226,77.59773,89,799
28742,12,1.0,3,1089.0,,,,174,,0,0,154,12.99517,77.73114699999999,,,94,825
26148,12,,2,1220.0,392.0,,,174,,0,0,154,12.989989999999999,77.55332,12.986284,77.73524499999999,89,833
28743,24,,2,571.0,393.0,,,183,,1,0,154,12.95185,77.69641999999999,13.19956,77.70688,72,842
36230,12,,2,1010.0,115.0,,,174,,0,0,154,12.96691,77.74935,12.99319,77.54472,7,846
28745,12,,2,1096.0,393.0,,,174,,0,0,154,12.96519,77.71932,13.19956,77.70688,76,864
28746,12,,2,1109.0,1096.0,,,176,41385.0,1,0,154,12.79665,77.38693,12.96519,77.71932,90,866
28747,12,,2,1282.0,1288.0,,,174,,1,0,154,12.959686999999999,77.747099,12.953622,77.51621999999999,84,876
26490,12,,2,1281.0,1264.0,,,173,,0,0,154,12.934633999999999,77.611283,12.835737,77.679599,63,886
28749,12,,2,1056.0,393.0,,,174,,1,0,154,12.919199,77.60931,13.19956,77.70688,13,891
28750,69,,1,393.0,,1.0,32.0,219,41399.15625,1,0,154,13.19956,77.70688,,,71,892
28751,12,,2,492.0,585.0,,,174,,0,0,154,12.851218,77.521664,12.97677,77.5727,8,895
28752,12,,2,1026.0,1021.0,,,174,,0,0,154,13.10482,77.57630999999999,13.02853,77.54625,76,908
28754,12,,2,458.0,393.0,,,174,,1,0,154,13.00037,77.72746,13.19956,77.70688,76,911
868,12,,2,974.0,585.0,,,174,,0,0,154,13.075569999999999,77.55904,12.97677,77.5727,86,926
28755,12,,2,571.0,611.0,,,174,,1,0,154,12.95185,77.69641999999999,12.99254,77.5948,89,928
28757,12,,2,585.0,393.0,,,176,,1,0,154,12.97677,77.5727,13.19956,77.70688,93,930
28759,12,,2,768.0,83.0,,,174,,0,0,154,12.989989999999999,77.55332,12.92415,77.67229,89,935
28018,12,,2,1295.0,167.0,,,174,,1,0,154,12.929071,77.627708,12.99036,77.58913000000001,92,959
28762,12,,2,689.0,1371.0,,,174,,0,0,155,12.97672,77.64927,13.000418,77.674835,76,24
28763,12,,2,571.0,25.0,,,174,,1,0,155,12.95185,77.69641999999999,12.98059,77.57475,50,43
28764,87,,1,571.0,,15.0,89.0,174,41385.08333,0,0,155,12.95185,77.69641999999999,,,64,675
18777,12,,2,1323.0,393.0,,,174,,1,0,155,12.869805,77.653211,13.19956,77.70688,14,964
28766,85,,2,142.0,393.0,,,174,,1,0,155,12.91281,77.60923000000001,13.19956,77.70688,95,964
17900,12,,2,58.0,293.0,,,174,,0,0,155,12.88963,77.60119,12.849482,77.663187,68,1004
20598,12,,2,448.0,788.0,,,174,,0,0,155,12.92732,77.63575,12.924710000000001,77.49866999999999,8,1263
20598,12,,2,788.0,448.0,,,174,,0,0,155,12.924710000000001,77.49866999999999,12.92732,77.63575,30,1264
9314,12,,2,1026.0,1384.0,,,174,,0,0,155,13.10482,77.57630999999999,13.02853,77.54625,52,1299
25848,12,2.0,3,1010.0,,,,174,,0,0,155,12.96691,77.74935,,,4,1306
25708,85,,2,1358.0,393.0,,,174,,0,0,155,12.933608999999999,77.61655999999999,13.19956,77.70688,12,1323
28051,12,1.0,3,1373.0,,,,174,,0,0,155,13.037255,77.58166,,,6,1330
27896,24,,2,393.0,1206.0,,,176,,1,0,155,13.19956,77.70688,12.97165,77.51316,68,1364
17664,12,,2,221.0,767.0,,,174,,1,0,155,12.98541,77.57891,12.9122,77.51043,49,1371
8670,12,2.0,3,1075.0,,,,174,,0,0,155,12.973464,77.618473,,,5,1379
17841,12,,2,1365.0,585.0,,,174,,1,0,155,12.845653,77.677925,12.97677,77.5727,21,1390
28702,12,,2,1386.0,1192.0,,,176,,0,0,155,12.878413,77.44223199999999,12.97677,77.5727,38,1395
20596,12,,2,1268.0,220.0,,,174,,1,0,155,12.916669,77.592398,12.99722,77.62003,11,60
24348,12,,2,420.0,1384.0,,,174,,1,0,155,12.94396,77.51043,13.02853,77.54625,59,60
28768,12,,2,271.0,393.0,,,174,,0,0,155,12.95641,77.64076,13.19956,77.70688,9,75
15949,28,,2,396.0,393.0,,,174,,0,0,155,12.92073,77.66481999999999,13.19956,77.70688,16,77
28359,12,,2,58.0,1021.0,,,179,,0,0,155,12.88963,77.60119,13.02853,77.54625,92,87
28359,12,,2,58.0,1021.0,,,180,,0,0,155,12.88963,77.60119,13.02853,77.54625,92,88
28359,12,,2,58.0,1021.0,,,181,,0,0,155,12.88963,77.60119,13.02853,77.54625,92,90
28359,12,,2,58.0,1021.0,,,182,,0,0,155,12.88963,77.60119,13.02853,77.54625,92,91
28359,12,,2,58.0,1021.0,,,183,,0,0,155,12.88963,77.60119,13.02853,77.54625,92,92
28770,28,,2,1008.0,393.0,,,174,,1,0,155,12.991760000000001,77.55086999999999,13.19956,77.70688,56,93
28359,12,,2,1021.0,58.0,,,178,,0,0,155,13.02853,77.54625,12.88963,77.60119,32,94
28359,12,,2,1021.0,58.0,,,179,,0,0,155,13.02853,77.54625,12.88963,77.60119,26,95
28587,12,,2,471.0,393.0,,,176,,0,0,155,13.01854,77.63524,13.19956,77.70688,95,95
28359,28,,2,1021.0,58.0,,,180,,0,0,155,13.02853,77.54625,12.88963,77.60119,32,97
27009,24,,2,516.0,393.0,,,174,,0,0,155,13.0056,77.65799,13.19956,77.70688,59,100
28359,28,,2,1021.0,58.0,,,182,,0,0,155,13.02853,77.54625,12.88963,77.60119,32,100
28359,28,,2,1021.0,58.0,,,183,,0,0,155,13.02853,77.54625,12.88963,77.60119,32,101
29522,12,,2,1390.0,455.0,,,178,,0,0,155,12.969368,77.641302,12.999874,77.67811999999999,91,105
29522,12,,2,1390.0,455.0,,,179,,0,0,155,12.969368,77.641302,12.999874,77.67811999999999,91,106
29522,28,,2,1390.0,455.0,,,180,,0,0,155,12.969368,77.641302,12.999874,77.67811999999999,91,107
28769,12,,2,209.0,151.0,,,177,,0,0,155,12.97842,77.62971999999999,12.894060000000001,77.56452,83,108
29522,12,,2,1390.0,455.0,,,181,,0,0,155,12.969368,77.641302,12.999874,77.67811999999999,94,109
28769,85,,2,151.0,209.0,,,177,,0,0,155,12.894060000000001,77.56452,12.97842,77.62971999999999,33,109
29522,12,,2,1390.0,455.0,,,182,,0,0,155,12.969368,77.641302,12.999874,77.67811999999999,91,111
20174,12,,2,433.0,515.0,,,174,,0,0,155,12.91226,77.59773,12.97896,77.67345,13,124
24710,12,,2,1032.0,151.0,,,176,,0,0,155,12.913300999999999,77.685592,12.894060000000001,77.56452,86,130
24710,12,,2,151.0,1032.0,,,176,,0,0,155,12.894060000000001,77.56452,12.913300999999999,77.685592,32,134
28772,28,,2,1386.0,471.0,,,174,,1,0,155,12.878413,77.44223199999999,13.01854,77.63524,15,136
28774,12,,2,1097.0,1192.0,,,176,,1,0,155,12.97943,77.66125,12.97677,77.5727,82,156
28584,28,,2,393.0,542.0,,,176,,0,0,155,13.19956,77.70688,12.93823,77.62289,87,167
28704,85,,2,393.0,1317.0,,,187,,1,0,155,13.19956,77.70688,12.980419,77.604514,29,178
19043,12,,2,142.0,1384.0,,,174,,1,0,155,12.91281,77.60923000000001,13.02853,77.54625,42,181
25145,12,,2,708.0,1039.0,,,174,,0,0,155,13.035039999999999,77.62340999999999,12.979949000000001,77.64291300000001,54,193
8278,86,,2,339.0,1021.0,,,174,,0,0,155,12.91028,77.64511999999999,13.02853,77.54625,28,199
28775,12,,2,1087.0,393.0,,,174,,1,0,155,12.909578999999999,77.638063,13.19956,77.70688,23,205
26537,12,,2,730.0,1349.0,,,174,,1,0,155,13.03386,77.51269,12.993686,77.58752700000001,34,206
25786,12,1.0,3,1248.0,,,,174,,0,0,155,12.978945,77.574849,,,16,215
28776,12,1.0,3,571.0,,,,174,41383.0,1,0,155,12.95185,77.69641999999999,,,41,217
28776,12,,2,571.0,1102.0,,,174,,0,0,155,12.95185,77.69641999999999,12.93652,77.54481,41,226
27383,24,,1,353.0,,15.0,32.0,176,41384.0,0,0,155,13.03241,77.59914,,,80,230
28777,12,,2,492.0,1021.0,,,174,,0,0,155,12.851218,77.521664,13.02853,77.54625,40,260
2375,87,2.0,3,1330.0,,,,176,,0,0,155,12.953434,77.70651,,,88,262
2375,85,2.0,3,1330.0,,,,176,,0,0,155,12.953434,77.70651,,,88,263
28778,12,,2,433.0,393.0,,,174,,0,0,155,12.91226,77.59773,13.19956,77.70688,33,281
6141,12,1.0,3,571.0,,,,174,,0,0,155,12.95185,77.69641999999999,,,26,291
28779,28,,2,352.0,105.0,,,174,,0,0,155,13.03369,77.62821,13.017660000000001,77.64503,48,298
28780,12,,2,112.0,1017.0,,,174,,0,0,155,12.93331,77.56666,13.11084,77.60074,22,299
14037,12,,2,767.0,572.0,,,174,,1,0,155,12.9122,77.51043,12.91873,77.61494,31,307
28781,12,,2,393.0,542.0,,,174,,1,0,155,13.19956,77.70688,12.93823,77.62289,48,310
868,12,,2,393.0,1038.0,,,176,,0,0,155,13.19956,77.70688,12.981266,77.637162,3,312
39756,12,2.0,3,450.0,,,,174,,0,0,155,12.9334,77.62652,,,53,318
28782,12,,2,393.0,689.0,,,176,,0,0,155,13.19956,77.70688,12.97672,77.64927,2,324
28783,12,,2,1371.0,1281.0,,,174,,0,0,155,13.000418,77.674835,12.934633999999999,77.611283,59,325
22765,12,,2,1155.0,1371.0,,,174,,0,0,155,12.90245,77.66081,13.000418,77.674835,55,332
17046,12,,2,542.0,1070.0,,,174,,1,0,155,12.93823,77.62289,12.926098,77.68112099999999,37,340
28784,12,,2,571.0,1384.0,,,174,,0,0,155,12.95185,77.69641999999999,13.02853,77.54625,36,340
28785,28,,2,832.0,572.0,,,174,,0,0,155,12.880189999999999,77.64558000000001,12.91873,77.61494,38,367
28786,12,,2,515.0,585.0,,,174,,0,0,155,12.97896,77.67345,12.97677,77.5727,37,369
28787,12,,2,1371.0,1330.0,,,176,,0,0,155,13.000418,77.674835,12.953434,77.70651,93,378
28789,85,,2,83.0,585.0,,,174,,1,0,155,12.92415,77.67229,12.97677,77.5727,56,402
28790,12,,2,373.0,572.0,,,174,,1,0,155,12.87153,77.60206,12.91873,77.61494,39,436
23729,12,,2,1338.0,455.0,,,174,,0,0,155,13.03017,77.56684,12.999874,77.67811999999999,31,441
14362,12,,2,571.0,149.0,,,176,,1,0,155,12.95185,77.69641999999999,12.93022,77.56039,85,442
867,12,,2,1320.0,1270.0,,,174,,1,0,155,12.840674,77.65966,12.921772,77.620358,40,447
16989,12,,2,1095.0,209.0,,,174,,0,0,155,12.92415,77.67229,12.97842,77.62971999999999,36,451
28792,12,,2,142.0,1384.0,,,174,,1,0,155,12.91281,77.60923000000001,13.02853,77.54625,35,454
28796,85,,2,988.0,393.0,,,176,,1,0,155,12.95365,77.62137,13.19956,77.70688,19,494
26928,12,,2,1096.0,452.0,,,176,41385.0,1,0,155,12.96519,77.71932,12.95278,77.59088,78,499
25601,12,,2,117.0,1384.0,,,176,,0,0,155,12.869660000000001,77.62737,13.02853,77.54625,83,505
16941,12,,2,1096.0,1371.0,,,174,,0,0,155,12.96519,77.71932,13.000418,77.674835,59,508
28699,12,,2,1288.0,846.0,,,174,,1,0,155,12.953622,77.51621999999999,12.98635,77.58203,56,542
28699,12,,2,846.0,1288.0,,,174,41384.0,1,0,155,12.98635,77.58203,12.953622,77.51621999999999,56,545
28797,12,,2,1186.0,1371.0,,,176,,1,0,155,13.009830000000001,77.62966999999999,13.000418,77.674835,77,547
28220,85,,2,393.0,1383.0,,,176,,1,0,155,13.19956,77.70688,12.930451,77.685822,40,557
28798,12,,2,1049.0,1384.0,,,174,,0,0,155,12.925348,77.57467700000001,13.02853,77.54625,56,578
15265,12,,2,1192.0,499.0,,,176,,0,0,155,12.97677,77.5727,12.88973,77.64865,78,591
28799,12,,2,61.0,888.0,,,177,,0,0,155,12.96298,77.71229,12.98818,77.50104,80,596
28800,85,,2,571.0,572.0,,,174,,0,0,155,12.95185,77.69641999999999,12.91873,77.61494,54,614
28802,12,,2,136.0,393.0,,,176,,0,0,155,12.907960000000001,77.62418000000001,13.19956,77.70688,84,623
28803,12,,2,393.0,1150.0,,,176,,0,0,155,13.19956,77.70688,12.99287,77.71661999999999,55,626
19798,85,,1,625.0,,15.0,32.0,176,41385.0,0,0,155,12.954310000000001,77.6553,,,88,634
28804,12,,2,590.0,393.0,,,174,,0,0,155,13.00826,77.56433,13.19956,77.70688,50,636
18595,12,,2,1068.0,585.0,,,176,,0,0,155,13.044008999999999,77.60680500000001,12.97677,77.5727,86,647
28805,12,,2,353.0,1393.0,,,176,,0,0,155,13.03241,77.59914,13.19966,77.70688,8,723
28806,12,,2,1052.0,455.0,,,176,,0,0,155,12.912695,77.576265,12.999874,77.67811999999999,88,731
28808,12,,2,211.0,393.0,,,176,,1,0,155,13.049669999999999,77.60479000000001,13.19956,77.70688,74,739
25342,12,,2,393.0,142.0,,,176,,1,0,155,13.19956,77.70688,12.91281,77.60923000000001,46,758
2602,12,,2,393.0,149.0,,,176,,0,0,155,13.19956,77.70688,12.93022,77.56039,62,767
28810,12,,2,1361.0,393.0,,,176,,1,0,155,12.934403999999999,77.69237,13.19956,77.70688,68,779
28811,65,2.0,3,571.0,,,,176,,0,0,155,12.95185,77.69641999999999,,,4,790
28812,12,,2,363.0,585.0,,,176,,0,0,155,12.99287,77.71661999999999,12.97677,77.5727,38,796
24106,12,,2,1041.0,393.0,,,176,,1,0,155,12.974408,77.6648,13.19956,77.70688,74,797
30416,12,,2,1185.0,393.0,,,176,,0,0,155,13.009830000000001,77.62966999999999,13.19956,77.70688,58,798
28813,12,,2,1056.0,393.0,,,176,,1,0,155,12.919199,77.60931,13.19956,77.70688,70,815
28815,12,,2,1010.0,1068.0,,,174,,0,0,155,12.96691,77.74935,13.044008999999999,77.60680500000001,63,843
28816,12,,2,1032.0,393.0,,,176,,0,0,155,12.913300999999999,77.685592,13.19956,77.70688,26,860
28817,12,,2,142.0,393.0,,,176,,1,0,155,12.91281,77.60923000000001,13.19956,77.70688,72,869
28818,12,2.0,3,768.0,,,,176,,0,0,155,12.989989999999999,77.55332,,,91,875
28820,12,,2,1205.0,392.0,,,176,,1,0,155,13.018989999999999,77.54744000000001,12.986284,77.73524499999999,91,899
28821,12,,2,112.0,393.0,,,176,,0,0,155,12.93331,77.56666,13.19956,77.70688,65,904
32508,28,,2,391.0,1339.0,,,174,,0,0,155,12.98099,77.60209,12.978129,77.646141,63,917
19124,12,,2,209.0,1393.0,,,176,,0,0,155,12.97842,77.62971999999999,13.19966,77.70688,68,922
13048,12,,2,1010.0,1086.0,,,176,,0,0,155,12.96691,77.74935,12.907487,77.64729,90,926
28824,12,,2,1147.0,393.0,,,177,,1,0,155,13.03064,77.6491,13.19956,77.70688,72,927
13048,12,,2,1086.0,1010.0,,,176,,0,0,155,12.907487,77.64729,12.96691,77.74935,38,929
39439,86,,2,89.0,393.0,,,176,,0,0,155,12.96519,77.71932,13.19956,77.70688,76,939
3278,12,,2,561.0,393.0,,,196,,1,0,157,13.009830000000001,77.62966999999999,13.19956,77.70688,80,11
28825,12,2.0,3,1096.0,,,,176,,0,0,157,12.96519,77.71932,,,89,34
27611,12,,2,1159.0,1335.0,,,177,,1,0,157,12.90163,77.582,12.894848,77.598843,4,46
28826,28,,2,396.0,393.0,,,176,,1,0,157,12.92073,77.66481999999999,13.19956,77.70688,64,674
28827,12,,2,1096.0,585.0,,,176,,0,0,157,12.96519,77.71932,12.97677,77.5727,18,679
28828,12,,2,293.0,1054.0,,,176,,0,0,157,12.849482,77.663187,12.90184,77.581587,71,1022
28829,12,,2,977.0,25.0,,,176,,0,0,157,12.969933000000001,77.533286,12.98059,77.57475,48,1106
28830,12,,2,849.0,1257.0,,,176,,0,0,157,12.95434,77.60072,12.934477000000001,77.611284,82,1172
28831,12,,2,585.0,417.0,,,176,,0,1,157,12.97677,77.5727,12.96539,77.65863,85,1173
28832,12,,1,62.0,,15.0,152.0,176,41384.29167,0,0,157,12.92433,77.65006,,,84,1189
28834,12,,2,393.0,502.0,,,176,,0,1,157,13.19956,77.70688,12.900839999999999,77.56483,11,1250
12827,12,1.0,3,793.0,,,,176,,0,0,157,13.02239,77.59492,,,92,1257
28430,28,1.0,3,85.0,,,,176,41384.0,1,0,157,12.95755,77.71803,,,14,1273
28835,12,,1,393.0,,15.0,32.0,176,41384.33333,0,0,157,13.19956,77.70688,,,88,1290
4154,12,,1,788.0,,15.0,32.0,176,41384.41667,0,0,157,12.924710000000001,77.49866999999999,,,4,1308
28838,12,2.0,3,1039.0,,,,176,,0,0,157,12.979949000000001,77.64291300000001,,,92,1309
25374,12,,2,458.0,393.0,,,176,,0,0,157,13.00037,77.72746,13.19956,77.70688,4,1314
28712,12,,2,293.0,168.0,,,176,,0,0,157,12.849482,77.663187,12.99313,77.59828,8,1320
29247,12,,2,293.0,1189.0,,,176,,0,0,157,12.849482,77.663187,12.91873,77.61494,94,1325
28839,12,,2,269.0,1390.0,,,176,,1,0,157,12.9744,77.69183000000001,12.969368,77.641302,8,1342
28840,12,1.0,3,1248.0,,,,176,,0,0,157,12.978945,77.574849,,,94,1345
28841,12,,2,515.0,1373.0,,,176,,0,0,157,12.97896,77.67345,13.037255,77.58166,6,1364
27561,12,2.0,3,1173.0,,,,176,,0,0,157,12.959978999999999,77.647998,,,6,1391
6164,12,,2,585.0,373.0,,,176,,0,0,157,12.97677,77.5727,12.87153,77.60206,16,61
2375,87,1.0,3,1330.0,,,,176,,0,0,157,12.953434,77.70651,,,40,62
2375,65,1.0,3,1330.0,,,,176,,0,0,157,12.953434,77.70651,,,34,63
30233,12,,2,83.0,393.0,,,177,,0,0,157,12.92415,77.67229,13.19956,77.70688,72,65
28843,12,,2,168.0,1026.0,,,176,,0,0,157,12.99313,77.59828,13.10482,77.57630999999999,6,67
27172,12,2.0,3,214.0,,,,176,,0,0,157,12.9822,77.60831999999999,,,38,70
28844,65,2.0,3,478.0,,,,176,,0,0,157,12.9221,77.55263000000001,,,8,73
28845,12,,2,293.0,571.0,,,176,,1,0,157,12.849482,77.663187,12.95185,77.69641999999999,24,76
28846,12,,2,1033.0,479.0,,,176,,1,0,157,12.906358,77.599547,13.02298,77.60922,29,79
21485,12,,2,1086.0,393.0,,,176,,1,0,157,12.907487,77.64729,13.19956,77.70688,36,97
21329,12,,2,455.0,585.0,,,176,,0,0,157,12.999874,77.67811999999999,12.97677,77.5727,32,102
28848,12,,2,1186.0,357.0,,,176,,0,0,157,13.009830000000001,77.62966999999999,13.03064,77.6491,12,115
21990,12,1.0,3,601.0,,,,176,,0,0,157,13.024339999999999,77.56593000000001,,,16,120
41122,28,1.0,3,540.0,,,,176,,0,0,157,12.92768,77.62664000000001,,,50,136
28742,12,1.0,3,1089.0,,,,176,,0,0,157,12.99517,77.73114699999999,,,20,152
28850,12,,2,571.0,393.0,,,176,,0,0,157,12.95185,77.69641999999999,13.19956,77.70688,20,156
